Frame,Acquisition Time,Acquisition Time MDT,Cluster Count,Energy(Kev),Dose rate (uSv),SMALL_BLOB,HEAVY_TRACK,HEAVY_BLOB,MEDIUM_BLOB,STRAIGHT_TRACK,LIGHT_TRACK,Altitude,Dose
2393,7:34:50 AM,12:34:50 PM,8,4882.33,0.05,0,1,0,0,3,4,104769.9,3.050517874
2394,7:34:56 AM,12:34:56 PM,5,1554.02,0.02,3,1,0,0,0,1,104769.9,0.970961428
2395,7:35:02 AM,12:35:02 PM,14,10644.70,0.11,4,2,1,0,4,3,104769.9,6.650889603
2396,7:35:08 AM,12:35:08 PM,10,3310.02,0.03,2,0,0,0,4,4,104769.9,2.068128417
2397,7:35:15 AM,12:35:15 PM,6,4281.63,0.04,2,1,0,0,1,2,104769.9,2.6751928
2398,7:35:21 AM,12:35:21 PM,5,4254.58,0.04,0,1,0,0,3,1,104769.9,2.658292006
2399,7:35:27 AM,12:35:27 PM,4,5604.26,0.06,0,0,0,0,2,2,104769.9,3.50158422
2400,7:35:33 AM,12:35:33 PM,8,2048.03,0.02,2,0,0,0,5,1,104769.9,1.279625324
2401,7:35:40 AM,12:35:40 PM,10,3147.54,0.03,3,1,0,0,2,4,104769.9,1.96660423
2402,7:35:46 AM,12:35:46 PM,5,2559.60,0.03,1,2,0,0,1,1,104769.9,1.599256229
2403,7:35:52 AM,12:35:52 PM,10,6457.70,0.07,3,1,0,1,2,3,104769.9,4.034820617
2404,7:35:58 AM,12:35:58 PM,13,5606.19,0.06,2,0,0,0,5,6,104769.9,3.502793356
2405,7:36:05 AM,12:36:05 PM,7,2231.80,0.02,2,1,0,0,3,1,104769.9,1.394442741
2406,7:36:11 AM,12:36:11 PM,10,2789.20,0.03,3,1,0,0,3,3,104769.9,1.742710699
2407,7:36:17 AM,12:36:17 PM,7,2081.42,0.02,1,0,0,0,2,4,104769.9,1.300489864
2408,7:36:23 AM,12:36:23 PM,7,2129.24,0.02,1,1,0,0,2,3,104769.9,1.330367869
2409,7:36:30 AM,12:36:30 PM,4,1329.99,0.01,0,0,0,0,1,3,104769.9,0.830990621
2410,7:36:36 AM,12:36:36 PM,7,2807.45,0.03,1,0,0,0,3,3,104769.9,1.75411903
2411,7:36:42 AM,12:36:42 PM,11,3560.39,0.04,5,1,0,0,1,4,104769.9,2.224557788
2412,7:36:48 AM,12:36:48 PM,26,37535.44,0.39,10,3,0,0,3,10,104769.9,23.45243284
2413,7:36:55 AM,12:36:55 PM,8,3051.96,0.03,2,1,0,0,1,4,104769.9,1.906890968
2414,7:37:01 AM,12:37:01 PM,5,12309.91,0.13,2,1,0,0,0,2,104769.9,7.691325862
2415,7:37:07 AM,12:37:07 PM,9,4279.56,0.04,2,1,0,0,2,4,104769.9,2.6739
2416,7:37:13 AM,12:37:13 PM,13,5931.80,0.06,3,1,0,0,3,6,104769.9,3.706234179
2417,7:37:20 AM,12:37:20 PM,7,2646.78,0.03,2,0,0,0,1,4,104769.9,1.653727873
2418,7:37:26 AM,12:37:26 PM,6,5636.96,0.06,1,0,0,0,0,5,104769.9,3.522013689
2419,7:37:32 AM,12:37:32 PM,11,2774.24,0.03,4,0,0,0,1,6,104769.9,1.733364254
2420,7:37:38 AM,12:37:38 PM,9,5877.74,0.06,3,1,0,0,1,4,104769.9,3.672455
2421,7:37:45 AM,12:37:45 PM,11,2727.63,0.03,4,0,0,0,4,3,104769.9,1.704242541
2422,7:37:51 AM,12:37:51 PM,9,1933.64,0.02,5,0,0,0,3,1,104769.9,1.208152411
2423,7:37:57 AM,12:37:57 PM,6,6801.87,0.07,1,2,0,0,0,3,104769.9,4.249863214
2424,7:38:03 AM,12:38:03 PM,7,7347.10,0.08,1,2,0,0,3,1,104769.9,4.590527432
2425,7:38:10 AM,12:38:10 PM,6,2027.44,0.02,3,1,0,0,1,1,104769.9,1.266760745
2426,7:38:16 AM,12:38:16 PM,9,2100.07,0.02,4,0,0,0,0,5,104769.9,1.312139288
2427,7:38:22 AM,12:38:22 PM,13,19322.60,0.20,3,2,0,0,4,4,104769.9,12.07291168
2428,7:38:28 AM,12:38:28 PM,2,1076.36,0.01,0,0,0,0,1,1,104769.9,0.672515028
2429,7:38:35 AM,12:38:35 PM,9,7031.05,0.07,1,1,0,0,1,6,104769.9,4.393052615
2430,7:38:41 AM,12:38:41 PM,5,1141.96,0.01,3,0,0,0,1,1,104769.9,0.713508402
2431,7:38:47 AM,12:38:47 PM,13,8406.31,0.09,2,1,0,0,5,5,104769.9,5.25232485
2432,7:38:54 AM,12:38:54 PM,12,4463.60,0.05,4,1,0,0,2,5,104769.9,2.788889437
2433,7:39:00 AM,12:39:00 PM,4,1635.75,0.02,0,1,0,0,1,2,104769.9,1.022031176
2434,7:39:06 AM,12:39:06 PM,6,2436.48,0.03,2,1,0,0,0,3,104769.9,1.522330231
2435,7:39:12 AM,12:39:12 PM,10,5084.93,0.05,2,1,0,0,2,5,104769.9,3.177102845
2436,7:39:19 AM,12:39:19 PM,3,225.86,0.00,3,0,0,0,0,0,104769.9,0.141116485
2437,7:39:25 AM,12:39:25 PM,16,4627.39,0.05,10,1,0,0,4,1,104769.9,2.891227836
2438,7:39:31 AM,12:39:31 PM,12,4397.15,0.05,1,1,0,0,5,5,104769.9,2.747374669
2439,7:39:37 AM,12:39:37 PM,7,1098.47,0.01,2,0,0,0,2,3,104769.9,0.686333311
2440,7:39:44 AM,12:39:44 PM,9,3883.32,0.04,4,1,0,0,1,3,104769.9,2.426329787
2441,7:39:50 AM,12:39:50 PM,11,4001.58,0.04,2,1,0,0,3,5,104769.9,2.500217486
2442,7:39:56 AM,12:39:56 PM,4,4217.08,0.04,0,1,0,0,2,1,104769.9,2.634867125
2443,7:40:02 AM,12:40:02 PM,8,2155.11,0.02,2,0,0,0,2,4,104769.9,1.346528992
2444,7:40:09 AM,12:40:09 PM,7,2719.87,0.03,1,0,1,0,1,4,104769.9,1.69939634
2445,7:40:15 AM,12:40:15 PM,9,4918.72,0.05,3,1,0,0,0,5,104769.9,3.073256956
2446,7:40:21 AM,12:40:21 PM,12,3076.29,0.03,3,0,0,0,4,5,104769.9,1.922092081
2447,7:40:28 AM,12:40:28 PM,10,4758.54,0.05,2,2,0,0,0,6,104769.9,2.97317007
2448,7:40:34 AM,12:40:34 PM,4,757.23,0.01,1,1,0,0,1,1,104769.9,0.473123788
2449,7:40:40 AM,12:40:40 PM,9,4102.71,0.04,4,1,0,0,1,3,104769.9,2.563405335
2450,7:40:46 AM,12:40:46 PM,4,5410.51,0.06,1,1,0,0,0,2,104769.9,3.380527413
2451,7:40:53 AM,12:40:53 PM,12,4982.08,0.05,4,0,0,0,3,5,104769.9,3.1128421
2452,7:40:59 AM,12:40:59 PM,13,6647.54,0.07,0,1,0,0,4,8,104769.9,4.153432783
2453,7:41:05 AM,12:41:05 PM,10,4540.92,0.05,1,1,0,0,2,6,104769.9,2.837198944
2454,7:41:11 AM,12:41:11 PM,5,896.34,0.01,2,0,0,0,0,3,104769.9,0.560042927
2455,7:41:18 AM,12:41:18 PM,10,2514.99,0.03,3,0,0,0,3,4,104769.9,1.571387767
2456,7:41:24 AM,12:41:24 PM,6,1938.46,0.02,1,1,0,0,3,1,104769.9,1.211163576
2457,7:41:30 AM,12:41:30 PM,7,1189.52,0.01,3,0,0,0,2,2,104769.9,0.743223076
2458,7:41:36 AM,12:41:36 PM,8,2787.97,0.03,2,0,0,0,4,2,104769.9,1.741947676
2459,7:41:43 AM,12:41:43 PM,10,3243.61,0.03,4,1,0,0,1,4,104769.9,2.026629398
2460,7:41:49 AM,12:41:49 PM,5,1599.64,0.02,2,0,0,0,2,1,104769.9,0.999466749
2461,7:41:55 AM,12:41:55 PM,7,3027.94,0.03,0,0,0,1,3,3,104769.9,1.89187798
2462,7:42:02 AM,12:42:02 PM,16,13457.23,0.14,2,4,0,0,3,7,104769.9,8.408179623
2463,7:42:08 AM,12:42:08 PM,8,15807.50,0.16,3,2,0,0,1,2,104769.9,9.876650555
2464,7:42:14 AM,12:42:14 PM,4,1261.08,0.01,1,1,0,0,1,1,104769.9,0.787931852
2465,7:42:20 AM,12:42:20 PM,7,1688.06,0.02,3,0,0,0,2,2,104769.9,1.054713609
2466,7:42:27 AM,12:42:27 PM,10,4616.80,0.05,1,1,0,0,2,6,104769.9,2.884614027
2467,7:42:33 AM,12:42:33 PM,12,4799.08,0.05,3,1,0,0,2,6,104769.9,2.998503233
2468,7:42:39 AM,12:42:39 PM,12,4947.61,0.05,2,0,0,1,5,4,104769.9,3.091303471
2469,7:42:45 AM,12:42:45 PM,13,6755.45,0.07,2,0,0,0,7,4,104769.9,4.220859376
2470,7:42:52 AM,12:42:52 PM,6,1969.99,0.02,3,1,0,0,0,2,104769.9,1.230862968
2471,7:42:58 AM,12:42:58 PM,17,4515.78,0.05,7,1,0,0,3,6,104769.9,2.821495969
2472,7:43:04 AM,12:43:04 PM,9,2495.29,0.03,3,1,0,0,3,2,104769.9,1.559073448
2473,7:43:10 AM,12:43:10 PM,5,3225.59,0.03,1,0,0,0,2,2,104769.9,2.015370636
2474,7:43:17 AM,12:43:17 PM,11,3193.00,0.03,4,0,0,0,3,4,104769.9,1.995009936
2475,7:43:23 AM,12:43:23 PM,10,1917.09,0.02,3,0,0,0,3,4,104769.9,1.197815209
2476,7:43:29 AM,12:43:29 PM,10,3289.54,0.03,3,1,0,0,3,3,104769.9,2.055327686
2477,7:43:36 AM,12:43:36 PM,17,10203.37,0.11,3,2,0,0,4,8,104769.9,6.37514667
2478,7:43:42 AM,12:43:42 PM,7,2247.43,0.02,1,0,0,0,1,5,104769.9,1.404214521
2479,7:43:48 AM,12:43:48 PM,6,3200.75,0.03,2,0,0,0,1,3,104769.9,1.999851752
2480,7:43:54 AM,12:43:54 PM,9,2690.03,0.03,3,1,0,0,2,3,104769.9,1.680751843
2481,7:44:01 AM,12:44:01 PM,12,9142.99,0.10,2,1,0,1,0,8,104769.9,5.712612129
2482,7:44:07 AM,12:44:07 PM,9,5299.92,0.06,2,0,0,0,4,3,104769.9,3.311432089
2483,7:44:13 AM,12:44:13 PM,4,761.24,0.01,0,0,0,0,0,4,104769.9,0.475628837
2484,7:44:19 AM,12:44:19 PM,14,15387.71,0.16,4,5,0,0,3,2,104769.9,9.614357606
2485,7:44:26 AM,12:44:26 PM,3,785.05,0.01,0,0,0,0,1,2,104769.9,0.490505329
2486,7:44:32 AM,12:44:32 PM,12,3092.89,0.03,4,1,0,0,2,5,104769.9,1.932464324
2487,7:44:38 AM,12:44:38 PM,5,1898.77,0.02,3,1,0,0,0,1,104769.9,1.186368805
2488,7:44:44 AM,12:44:44 PM,10,2896.82,0.03,4,0,0,0,3,3,104769.9,1.80995713
2489,7:44:51 AM,12:44:51 PM,8,9091.11,0.09,2,3,0,0,3,0,104769.9,5.680192691
2490,7:44:57 AM,12:44:57 PM,6,3054.17,0.03,1,1,0,0,2,2,104769.9,1.908269309
2491,7:45:03 AM,12:45:03 PM,8,4128.15,0.04,2,1,0,0,1,4,104769.9,2.579299444
2492,7:45:09 AM,12:45:09 PM,9,2090.20,0.02,3,0,0,0,3,3,104769.9,1.305971714
2493,7:45:16 AM,12:45:16 PM,8,2556.44,0.03,4,0,0,0,0,4,104769.9,1.597282376
2494,7:45:22 AM,12:45:22 PM,6,2569.66,0.03,0,0,0,0,3,3,104769.9,1.605546131
2495,7:45:28 AM,12:45:28 PM,10,5014.77,0.05,3,1,0,0,3,3,104769.9,3.133269556
2496,7:45:34 AM,12:45:34 PM,7,3254.39,0.03,2,0,0,0,2,3,104769.9,2.033368143
2497,7:45:41 AM,12:45:41 PM,4,849.76,0.01,2,0,0,0,0,2,104769.9,0.530938138
2498,7:45:47 AM,12:45:47 PM,13,3453.10,0.04,6,1,0,1,2,3,104769.9,2.157522254
2499,7:45:53 AM,12:45:53 PM,7,2225.37,0.02,1,0,0,0,0,6,104769.9,1.390430661
2500,7:45:59 AM,12:45:59 PM,6,804.85,0.01,4,0,0,0,0,2,104769.9,0.502875424
2501,7:46:06 AM,12:46:06 PM,13,5056.04,0.05,3,0,0,0,1,9,104769.9,3.159052289
2502,7:46:12 AM,12:46:12 PM,6,1643.51,0.02,2,1,0,0,1,2,104769.9,1.02687681
2503,7:46:18 AM,12:46:18 PM,3,620.36,0.01,0,0,0,0,1,2,104769.9,0.387606912
2504,7:46:24 AM,12:46:24 PM,10,9508.05,0.10,2,1,0,0,3,4,104769.9,5.940700818
2505,7:46:31 AM,12:46:31 PM,11,3421.97,0.04,3,1,0,0,2,5,104769.9,2.138073733
2506,7:46:37 AM,12:46:37 PM,9,2824.65,0.03,1,0,0,0,3,5,104769.9,1.764864517
2507,7:46:43 AM,12:46:43 PM,6,2471.18,0.03,0,0,0,0,1,5,104769.9,1.544011883
2508,7:46:49 AM,12:46:49 PM,9,8659.96,0.09,1,1,1,0,2,4,104769.9,5.410811504
2509,7:46:56 AM,12:46:56 PM,4,2429.98,0.03,0,2,0,0,2,0,104769.9,1.518271424
2510,7:47:02 AM,12:47:02 PM,8,2934.87,0.03,1,0,0,0,4,3,104769.9,1.833729594
2511,7:47:08 AM,12:47:08 PM,8,2201.92,0.02,3,0,0,0,2,3,104769.9,1.37577708
2512,7:47:14 AM,12:47:14 PM,6,1505.85,0.02,1,0,0,0,1,4,104769.9,0.940869223
2513,7:47:21 AM,12:47:21 PM,5,3100.53,0.03,2,1,0,0,0,2,104769.9,1.937232743
2514,7:47:27 AM,12:47:27 PM,3,976.22,0.01,0,0,0,0,0,3,104769.9,0.609949173
2515,7:47:33 AM,12:47:33 PM,8,3582.60,0.04,1,0,0,0,1,6,104769.9,2.238438291
2516,7:47:40 AM,12:47:40 PM,5,1585.97,0.02,3,0,0,0,0,2,104769.9,0.990925787
2517,7:47:46 AM,12:47:46 PM,10,3487.45,0.04,4,1,0,0,1,4,104769.9,2.178983641
2518,7:47:52 AM,12:47:52 PM,11,2343.77,0.02,5,0,0,0,3,3,104769.9,1.464404322
2519,7:47:58 AM,12:47:58 PM,8,13123.00,0.14,0,3,0,0,1,4,104769.9,8.19935304
2520,7:48:05 AM,12:48:05 PM,4,2303.52,0.02,2,1,0,0,1,0,104769.9,1.439257241
2521,7:48:11 AM,12:48:11 PM,8,2429.69,0.03,4,0,0,0,2,2,104769.9,1.518089669
2522,7:48:17 AM,12:48:17 PM,8,2508.50,0.03,1,1,0,0,4,2,104769.9,1.567327692
2523,7:48:23 AM,12:48:23 PM,7,6887.90,0.07,1,2,0,0,1,3,104769.9,4.303612216
2524,7:48:30 AM,12:48:30 PM,6,8863.80,0.09,1,2,0,0,1,2,104769.9,5.538172094
2525,7:48:36 AM,12:48:36 PM,6,2916.10,0.03,1,0,0,0,1,4,104769.9,1.822004736
2526,7:48:42 AM,12:48:42 PM,10,7015.76,0.07,2,2,0,0,2,4,104769.9,4.383502173
2527,7:48:48 AM,12:48:48 PM,7,4319.28,0.04,1,2,0,0,3,1,104769.9,2.698721707
2528,7:48:55 AM,12:48:55 PM,6,2209.29,0.02,2,1,0,0,1,2,104769.9,1.380379029
2529,7:49:01 AM,12:49:01 PM,8,2564.59,0.03,2,1,0,0,2,3,104769.9,1.602376298
2530,7:49:07 AM,12:49:07 PM,10,4546.13,0.05,1,1,0,0,4,4,104769.9,2.840456804
2531,7:49:13 AM,12:49:13 PM,11,3641.67,0.04,3,1,0,0,3,4,104769.9,2.275344581
2532,7:49:20 AM,12:49:20 PM,6,5196.35,0.05,0,1,0,0,0,5,104769.9,3.246716577
2533,7:49:26 AM,12:49:26 PM,7,4774.85,0.05,2,0,0,0,2,3,104769.9,2.983365991
2534,7:49:32 AM,12:49:32 PM,6,2446.69,0.03,0,0,0,0,5,1,104769.9,1.528712825
2535,7:49:39 AM,12:49:39 PM,10,4242.24,0.04,3,2,0,0,2,3,104769.9,2.650584732
2536,7:49:45 AM,12:49:45 PM,5,599.76,0.01,3,0,0,0,0,2,104769.9,0.374733564
2537,7:49:51 AM,12:49:51 PM,7,3476.04,0.04,1,0,0,0,2,4,104769.9,2.171856315
2538,7:49:57 AM,12:49:57 PM,13,4382.83,0.05,3,0,0,0,4,6,104769.9,2.738427808
2539,7:50:04 AM,12:50:04 PM,9,4875.75,0.05,1,1,0,0,2,5,104769.9,3.046404315
2540,7:50:10 AM,12:50:10 PM,10,728.60,0.01,8,0,0,0,1,1,104769.9,0.455235878
2541,7:50:16 AM,12:50:16 PM,12,5601.20,0.06,3,1,0,0,2,6,104769.9,3.499670104
2542,7:50:22 AM,12:50:22 PM,9,2041.67,0.02,1,0,0,0,2,6,104769.9,1.275651873
2543,7:50:29 AM,12:50:29 PM,10,4624.72,0.05,2,1,0,0,2,5,104769.9,2.889558352
2544,7:50:35 AM,12:50:35 PM,9,3952.58,0.04,2,1,0,0,3,3,104769.9,2.469603163
2545,7:50:41 AM,12:50:41 PM,7,7434.73,0.08,1,2,0,0,2,2,104769.9,4.645277617
2546,7:50:48 AM,12:50:48 PM,8,2823.48,0.03,1,0,0,0,3,4,104769.9,1.764129462
2547,7:50:54 AM,12:50:54 PM,2,224.90,0.00,1,0,0,0,0,1,104769.9,0.140517272
2548,7:51:00 AM,12:51:00 PM,11,5362.39,0.06,3,2,0,0,3,3,104769.9,3.350463667
2549,7:51:06 AM,12:51:06 PM,4,552.37,0.01,3,0,0,0,1,0,104769.9,0.345123357
2550,7:51:13 AM,12:51:13 PM,7,2702.96,0.03,1,0,0,0,2,4,104769.9,1.688828602
2551,7:51:19 AM,12:51:19 PM,8,3970.00,0.04,3,2,0,0,1,2,104769.9,2.480484253
2552,7:51:25 AM,12:51:25 PM,3,1366.35,0.01,0,0,0,0,2,1,104769.9,0.853705535
2553,7:51:31 AM,12:51:31 PM,7,2561.20,0.03,2,0,0,0,2,3,104769.9,1.600255171
2554,7:51:38 AM,12:51:38 PM,11,4547.45,0.05,0,0,0,0,7,4,104769.9,2.841282076
2555,7:51:44 AM,12:51:44 PM,9,6563.23,0.07,2,2,0,0,2,3,104769.9,4.100755685
2556,7:51:50 AM,12:51:50 PM,11,4812.26,0.05,2,1,0,0,3,5,104769.9,3.006739885
2557,7:51:56 AM,12:51:56 PM,7,2371.01,0.02,1,0,0,0,4,2,104769.9,1.481422854
2558,7:52:03 AM,12:52:03 PM,11,6572.40,0.07,3,1,0,0,3,4,104769.9,4.106485345
2559,7:52:09 AM,12:52:09 PM,5,881.88,0.01,2,0,0,0,0,3,104769.9,0.551003278
2560,7:52:15 AM,12:52:15 PM,9,6385.78,0.07,0,0,1,0,4,4,104769.9,3.989886027
2561,7:52:22 AM,12:52:22 PM,5,2762.70,0.03,1,1,0,0,1,2,104769.9,1.726156691
2562,7:52:28 AM,12:52:28 PM,5,3894.04,0.04,0,2,0,0,1,2,104769.9,2.433023576
2563,7:52:34 AM,12:52:34 PM,6,684.25,0.01,4,0,0,0,0,2,104769.9,0.427525195
2564,7:52:40 AM,12:52:40 PM,7,5570.10,0.06,2,1,0,1,2,1,104769.9,3.480238336
2565,7:52:47 AM,12:52:47 PM,7,3676.83,0.04,3,2,0,0,0,2,104769.9,2.297314799
2566,7:52:53 AM,12:52:53 PM,5,1619.14,0.02,1,2,0,0,1,1,104769.9,1.011653881
2567,7:52:59 AM,12:52:59 PM,6,1229.40,0.01,2,0,0,0,2,2,104769.9,0.768136212
2568,7:53:05 AM,12:53:05 PM,6,6806.09,0.07,1,1,0,0,2,2,104769.9,4.252495327
2569,7:53:12 AM,12:53:12 PM,12,2991.35,0.03,3,0,0,0,6,3,104769.9,1.869018046
2570,7:53:18 AM,12:53:18 PM,14,6027.39,0.06,2,1,0,0,4,7,104769.9,3.765960998
2571,7:53:24 AM,12:53:24 PM,10,2999.38,0.03,2,1,0,0,3,4,104769.9,1.874038636
2572,7:53:31 AM,12:53:31 PM,9,8412.72,0.09,2,2,0,0,4,1,104769.9,5.256334451
2573,7:53:37 AM,12:53:37 PM,12,3587.38,0.04,4,0,0,0,2,6,104769.9,2.241423162
2574,7:53:43 AM,12:53:43 PM,10,3367.04,0.04,4,0,0,0,2,4,104769.9,2.103749975
2575,7:53:49 AM,12:53:49 PM,6,2262.63,0.02,3,1,0,0,1,1,104769.9,1.413707793
2576,7:53:56 AM,12:53:56 PM,7,2815.19,0.03,1,0,0,0,1,5,104769.9,1.75895458
2577,7:54:02 AM,12:54:02 PM,13,5552.97,0.06,5,1,0,0,5,2,104769.9,3.46953757
2578,7:54:08 AM,12:54:08 PM,5,561.81,0.01,3,0,0,0,0,2,104769.9,0.351020104
2579,7:54:14 AM,12:54:14 PM,19,8379.18,0.09,5,4,0,0,3,7,104769.9,5.23537635
2580,7:54:21 AM,12:54:21 PM,9,3811.60,0.04,4,0,0,0,4,1,104769.9,2.381518752
2581,7:54:27 AM,12:54:27 PM,8,4069.60,0.04,1,0,0,0,3,4,104769.9,2.542715765
2582,7:54:33 AM,12:54:33 PM,12,9725.47,0.10,4,0,0,0,2,6,104769.9,6.076549094
2583,7:54:39 AM,12:54:39 PM,7,3743.91,0.04,1,1,0,0,4,1,104769.9,2.339225983
2584,7:54:46 AM,12:54:46 PM,7,2258.93,0.02,4,1,0,0,2,0,104769.9,1.411395746
2585,7:54:52 AM,12:54:52 PM,6,3221.45,0.03,3,1,0,0,1,1,104769.9,2.01278671
2586,7:54:58 AM,12:54:58 PM,7,1564.91,0.02,3,0,0,0,3,1,104769.9,0.977770096
2587,7:55:05 AM,12:55:05 PM,11,1760.06,0.02,5,0,0,0,1,5,104769.9,1.099701117
2588,7:55:11 AM,12:55:11 PM,5,963.44,0.01,2,0,0,0,1,2,104769.9,0.601965682
2589,7:55:17 AM,12:55:17 PM,5,3073.91,0.03,1,1,0,0,2,1,104769.9,1.920601721
2590,7:55:23 AM,12:55:23 PM,11,4474.52,0.05,2,1,0,0,1,7,104769.9,2.795715276
2591,7:55:30 AM,12:55:30 PM,12,4505.21,0.05,2,1,0,0,1,8,104769.9,2.814889957
2592,7:55:36 AM,12:55:36 PM,10,6020.80,0.06,4,1,0,0,1,4,104769.9,3.761844708
2593,7:55:42 AM,12:55:42 PM,13,49598.84,0.52,3,3,0,0,3,4,104769.9,30.98973687
2594,7:55:48 AM,12:55:48 PM,8,3039.43,0.03,1,0,0,0,1,6,104769.9,1.899057077
2595,7:55:55 AM,12:55:55 PM,10,2882.80,0.03,2,1,0,0,3,4,104769.9,1.80119856
2596,7:56:01 AM,12:56:01 PM,11,3655.40,0.04,2,0,0,0,2,7,104769.9,2.283924389
2597,7:56:07 AM,12:56:07 PM,8,1441.15,0.02,4,0,0,0,3,1,104769.9,0.90044453
2598,7:56:14 AM,12:56:14 PM,7,2027.83,0.02,3,0,0,0,1,3,104769.9,1.267003716
2599,7:56:20 AM,12:56:20 PM,9,4678.82,0.05,0,1,0,0,3,5,104769.9,2.923362855
2600,7:56:26 AM,12:56:26 PM,10,1858.57,0.02,5,1,0,0,3,1,104769.9,1.161250352
2601,7:56:32 AM,12:56:32 PM,7,1423.24,0.01,2,0,0,0,1,4,104769.9,0.889253523
2602,7:56:39 AM,12:56:39 PM,5,3082.85,0.03,1,1,1,0,2,0,104769.9,1.926189784
2603,7:56:45 AM,12:56:45 PM,13,7166.14,0.07,4,1,0,0,5,3,104769.9,4.477456721
2604,7:56:51 AM,12:56:51 PM,5,724.87,0.01,3,0,0,0,0,2,104769.9,0.452904157
2605,7:56:57 AM,12:56:57 PM,9,4458.36,0.05,1,0,0,0,4,4,104769.9,2.785618093
2606,7:57:04 AM,12:57:04 PM,5,3639.48,0.04,1,0,0,0,2,2,104769.9,2.27397781
2607,7:57:10 AM,12:57:10 PM,7,1554.06,0.02,1,0,0,0,2,4,104769.9,0.970987039
2608,7:57:16 AM,12:57:16 PM,5,1606.16,0.02,1,1,0,0,1,2,104769.9,1.003543116
2609,7:57:22 AM,12:57:23 PM,6,2342.53,0.02,2,1,0,0,1,2,104769.9,1.463630007
2610,7:57:29 AM,12:57:29 PM,6,475.58,0.00,5,0,0,0,0,1,104769.9,0.297145883
2611,7:57:35 AM,12:57:35 PM,14,5471.52,0.06,1,2,0,0,5,6,104769.9,3.418649965
2612,7:57:41 AM,12:57:41 PM,6,1095.97,0.01,4,0,0,0,2,0,104769.9,0.684772198
2613,7:57:48 AM,12:57:48 PM,11,2310.89,0.02,7,0,0,0,3,1,104769.9,1.443864032
2614,7:57:54 AM,12:57:54 PM,5,2069.97,0.02,1,0,0,0,1,3,104769.9,1.293331612
2615,7:58:00 AM,12:58:00 PM,4,3304.64,0.03,0,1,0,0,0,3,104769.9,2.064762438
2616,7:58:06 AM,12:58:06 PM,10,5611.38,0.06,3,3,0,0,2,2,104769.9,3.506032842
2617,7:58:13 AM,12:58:13 PM,7,3308.71,0.03,2,0,0,0,2,3,104769.9,2.06730605
2618,7:58:19 AM,12:58:19 PM,11,4408.16,0.05,5,0,0,0,2,4,104769.9,2.754254737
2619,7:58:25 AM,12:58:25 PM,10,3619.29,0.04,3,0,0,0,4,3,104769.9,2.261359981
2620,7:58:31 AM,12:58:31 PM,14,6939.38,0.07,6,2,0,0,2,4,104769.9,4.335776444
2621,7:58:38 AM,12:58:38 PM,30,59646.62,0.62,15,0,1,0,3,11,104769.9,37.26766785
2622,7:58:44 AM,12:58:44 PM,8,18142.72,0.19,0,1,0,0,3,4,104769.9,11.33571004
2623,7:58:50 AM,12:58:50 PM,3,1727.09,0.02,0,0,0,0,1,2,104769.9,1.079097992
2624,7:58:57 AM,12:58:57 PM,5,1683.95,0.02,1,0,0,1,1,2,104769.9,1.052142278
2625,7:59:03 AM,12:59:03 PM,3,1828.95,0.02,0,0,0,0,1,2,104769.9,1.142739795
2626,7:59:09 AM,12:59:09 PM,7,2620.43,0.03,3,1,0,0,2,1,104769.9,1.637264164
2627,7:59:15 AM,12:59:15 PM,7,2912.15,0.03,2,1,0,0,2,2,104769.9,1.819535232
2628,7:59:22 AM,12:59:22 PM,6,3245.72,0.03,1,1,0,0,2,2,104769.9,2.027949918
2629,7:59:28 AM,12:59:28 PM,7,3422.34,0.04,1,0,1,0,1,4,104769.9,2.138305933
2630,7:59:34 AM,12:59:34 PM,13,4368.96,0.05,6,2,0,0,1,4,104769.9,2.729759325
2631,7:59:41 AM,12:59:41 PM,8,1202.90,0.01,4,0,0,0,1,3,104769.9,0.751581034
2632,7:59:47 AM,12:59:47 PM,8,3978.45,0.04,1,1,0,0,2,4,104769.9,2.485766267
2633,7:59:53 AM,12:59:53 PM,5,2276.30,0.02,2,0,0,0,0,3,104769.9,1.422248325
2634,7:59:59 AM,12:59:59 PM,14,13446.22,0.14,4,3,0,0,3,4,104769.9,8.401299955
2635,8:00:06 AM,1:00:06 PM,8,4391.91,0.05,1,1,0,0,3,3,104769.9,2.744096835
2636,8:00:12 AM,1:00:12 PM,9,6039.13,0.06,1,4,0,0,1,3,104769.9,3.773294392
2637,8:00:18 AM,1:00:18 PM,5,846.50,0.01,3,1,0,0,0,1,104769.9,0.528901706
2638,8:00:24 AM,1:00:24 PM,6,3688.38,0.04,1,1,0,0,1,3,104769.9,2.304529598
2639,8:00:31 AM,1:00:31 PM,11,22150.23,0.23,1,1,0,0,0,9,104769.9,13.83963377
2640,8:00:37 AM,1:00:37 PM,14,8294.18,0.09,1,0,0,0,5,8,104769.9,5.182266175
2641,8:00:43 AM,1:00:43 PM,4,4334.39,0.05,0,1,0,0,1,2,104769.9,2.708162909
2642,8:00:50 AM,1:00:50 PM,14,3648.60,0.04,3,1,0,0,5,5,104769.9,2.279674517
2643,8:00:56 AM,1:00:56 PM,12,4388.93,0.05,3,0,0,0,5,4,104769.9,2.742239606
2644,8:01:02 AM,1:01:02 PM,4,809.44,0.01,2,0,0,0,2,0,104769.9,0.505741614
